playDispNm,playMin,playPos,playHeight,playWeight,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB
Tony Snell,27.3466666667,4,79.0,200.0,6.88,1.32,0.493333333333,0.626666666667,0.373333333333,1.53333333333,5.66666666667,2.46666666667,0.420622666667,2.09333333333,1.02666666667,0.418505333333,3.57333333333,1.44,0.36406,0.64,0.506666666667,0.207556,0.12,1.76
Torrey Craig,16.1025641026,5,78.0,215.0,4.17948717949,0.641025641026,0.487179487179,0.307692307692,0.384615384615,1.61538461538,3.51282051282,1.58974358974,0.340735897436,2.02564102564,1.15384615385,0.379343589744,1.48717948718,0.435897435897,0.226494871795,0.897435897436,0.564102564103,0.230769230769,1.02564102564,2.23076923077
Travis Wear,13.4705882353,2,82.0,230.0,4.41176470588,0.411764705882,0.352941176471,0.235294117647,0.294117647059,1.76470588235,4.23529411765,1.47058823529,0.317652941176,1.47058823529,0.470588235294,0.274505882353,2.76470588235,1.0,0.280111764706,0.470588235294,0.470588235294,0.176470588235,0.0,2.23529411765
Treveon Graham,16.6507936508,5,78.0,220.0,4.33333333333,0.936507936508,0.428571428571,0.52380952381,0.031746031746,1.73015873016,3.50793650794,1.52380952381,0.379261904762,1.96825396825,0.888888888889,0.380688888889,1.53968253968,0.634920634921,0.249206349206,0.936507936508,0.650793650794,0.305555555556,0.666666666667,1.25396825397
Trevor Ariza,33.8805970149,1,80.0,200.0,11.671641791,1.5671641791,0.805970149254,1.46268656716,0.194029850746,1.97014925373,9.71641791045,4.0,0.406388059701,2.82089552239,1.46268656716,0.473597014925,6.89552238806,2.53731343284,0.359668656716,1.32835820896,1.13432835821,0.450001492537,0.492537313433,3.91044776119
Trevor Booker,17.1176470588,4,79.0,240.0,6.29411764706,1.20588235294,0.867647058824,0.397058823529,0.308823529412,1.75,5.04411764706,2.60294117647,0.506164705882,4.54411764706,2.48529411765,0.523102941176,0.5,0.117647058824,0.0710779411765,1.36764705882,0.970588235294,0.329742647059,1.72058823529,2.95588235294
Trey Burke,21.8055555556,1,73.0,190.0,12.8055555556,4.72222222222,1.19444444444,0.666666666667,0.111111111111,1.19444444444,10.6666666667,5.36111111111,0.481777777778,7.75,4.30555555556,0.534563888889,2.91666666667,1.05555555556,0.275,1.58333333333,1.02777777778,0.422352777778,0.361111111111,1.61111111111
Trey Lyles,19.0273972603,4,82.0,241.0,9.91780821918,1.24657534247,0.835616438356,0.41095890411,0.465753424658,1.52054794521,7.53424657534,3.69863013699,0.454178082192,4.54794520548,2.56164383562,0.525490410959,2.98630136986,1.13698630137,0.308705479452,1.95890410959,1.38356164384,0.403652054795,0.753424657534,3.98630136986
Trey McKinney-Jones,1.0,5,77.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tristan Thompson,20.2264150943,3,80.0,225.0,5.79245283019,0.622641509434,0.679245283019,0.301886792453,0.339622641509,1.92452830189,4.47169811321,2.49056603774,0.539326415094,4.47169811321,2.49056603774,0.539326415094,0.0,0.0,0.0,1.49056603774,0.811320754717,0.25471509434,2.37735849057,4.24528301887
Troy Daniels,20.5063291139,5,76.0,200.0,8.89873417722,0.607594936709,0.708860759494,0.329113924051,0.0632911392405,1.73417721519,7.27848101266,2.93670886076,0.389974683544,1.48101265823,0.620253164557,0.289451898734,5.79746835443,2.3164556962,0.374044303797,0.810126582278,0.708860759494,0.238397468354,0.151898734177,1.46835443038
Troy Williams,14.619047619,2,79.0,210.0,6.33333333333,0.761904761905,0.904761904762,0.952380952381,0.190476190476,1.61904761905,5.19047619048,2.42857142857,0.403814285714,3.38095238095,1.90476190476,0.540376190476,1.80952380952,0.52380952381,0.190476190476,1.42857142857,0.952380952381,0.365080952381,1.04761904762,1.95238095238
Tyler Cavanaugh,13.358974359,4,81.0,238.0,4.69230769231,0.692307692308,0.358974358974,0.230769230769,0.102564102564,1.5641025641,3.89743589744,1.71794871795,0.347341025641,1.61538461538,0.897435897436,0.361969230769,2.28205128205,0.820512820513,0.287176923077,0.538461538462,0.435897435897,0.205128205128,1.15384615385,2.10256410256
Tyler Dorsey,17.4642857143,5,76.0,180.0,7.23214285714,1.41071428571,0.642857142857,0.285714285714,0.0892857142857,1.125,6.85714285714,2.57142857143,0.317966071429,3.28571428571,1.28571428571,0.296610714286,3.57142857143,1.28571428571,0.324389285714,1.125,0.803571428571,0.272151785714,0.303571428571,2.01785714286
Tyler Ennis,12.5740740741,1,74.0,180.0,4.14814814815,1.94444444444,0.703703703704,0.555555555556,0.185185185185,1.38888888889,4.14814814815,1.74074074074,0.333851851852,3.11111111111,1.48148148148,0.360337037037,1.03703703704,0.259259259259,0.137344444444,0.537037037037,0.407407407407,0.149074074074,0.351851851852,1.40740740741
Tyler Johnson,28.5,5,76.0,186.0,11.7083333333,2.29166666667,1.125,0.833333333333,0.472222222222,2.05555555556,9.875,4.29166666667,0.419484722222,5.375,2.63888888889,0.460118055556,4.5,1.65277777778,0.3609125,1.79166666667,1.47222222222,0.479101388889,0.472222222222,2.97222222222
Tyler Lydon,2.0,4,81.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Ulis,23.338028169,1,70.0,149.0,7.80281690141,4.38028169014,1.78873239437,0.985915492958,0.0985915492958,1.69014084507,7.76056338028,3.01408450704,0.334277464789,5.70422535211,2.42253521127,0.364145070423,2.05633802817,0.591549295775,0.228973239437,1.42253521127,1.18309859155,0.386384507042,0.338028169014,1.45070422535
Tyler Zeller,16.8484848485,3,84.0,250.0,6.68181818182,0.712121212121,0.712121212121,0.227272727273,0.530303030303,1.90909090909,5.06060606061,2.83333333333,0.541693939394,4.63636363636,2.68181818182,0.543331818182,0.424242424242,0.151515151515,0.136363636364,1.19696969697,0.863636363636,0.342171212121,1.65151515152,2.95454545455
Tyreke Evans,30.9423076923,5,78.0,220.0,19.4230769231,5.17307692308,2.25,1.09615384615,0.326923076923,1.84615384615,15.5576923077,7.03846153846,0.446436538462,10.0576923077,4.84615384615,0.466567307692,5.5,2.19230769231,0.390236538462,4.01923076923,3.15384615385,0.711521153846,0.846153846154,4.25
Tyrone Wallace,28.3333333333,5,77.0,205.0,9.7,2.36666666667,1.53333333333,0.9,0.433333333333,2.76666666667,8.23333333333,3.66666666667,0.418586666667,6.9,3.33333333333,0.463413333333,1.33333333333,0.333333333333,0.199996666667,2.6,2.03333333333,0.502513333333,0.7,2.8
Tyson Chandler,25.0869565217,3,85.0,240.0,6.52173913043,1.15217391304,1.28260869565,0.347826086957,0.586956521739,2.30434782609,4.0652173913,2.63043478261,0.606267391304,4.0652173913,2.63043478261,0.606267391304,0.0,0.0,0.0,2.02173913043,1.26086956522,0.436593478261,2.91304347826,6.17391304348
Tyus Jones,17.8658536585,1,72.0,190.0,5.07317073171,2.82926829268,0.719512195122,1.15853658537,0.0609756097561,1.34146341463,4.0,1.82926829268,0.428304878049,2.42682926829,1.28048780488,0.450948780488,1.57317073171,0.548780487805,0.250202439024,0.987804878049,0.865853658537,0.366870731707,0.19512195122,1.41463414634
Udonis Haslem,5.07142857143,4,80.0,230.0,0.571428571429,0.357142857143,0.142857142857,0.0,0.142857142857,0.214285714286,1.07142857143,0.214285714286,0.13095,0.5,0.142857142857,0.107142857143,0.571428571429,0.0714285714286,0.0357142857143,0.142857142857,0.0714285714286,0.0357142857143,0.214285714286,0.5
Vander Blue,9.0,5,76.0,200.0,0.6,0.6,0.6,0.2,0.0,0.4,1.0,0.2,0.1,0.6,0.2,0.1,0.4,0.0,0.0,0.4,0.2,0.1,0.0,0.2
Victor Oladipo,34.08,5,76.0,215.0,23.1333333333,4.30666666667,2.96,2.33333333333,0.773333333333,2.33333333333,17.8533333333,8.53333333333,0.489690666667,12.08,6.38666666667,0.545764,5.77333333333,2.14666666667,0.376405333333,4.90666666667,3.92,0.748298666667,0.626666666667,4.58666666667
Vince Carter,17.7068965517,5,78.0,220.0,5.39655172414,1.18965517241,0.620689655172,0.724137931034,0.448275862069,1.65517241379,4.89655172414,1.96551724138,0.355901724138,2.05172413793,0.98275862069,0.379432758621,2.84482758621,0.98275862069,0.28365862069,0.637931034483,0.48275862069,0.220115517241,0.310344827586,2.24137931034
Vince Hunter,1.75,2,80.0,200.0,1.5,0.0,0.25,0.0,0.25,0.0,1.25,0.75,0.583325,1.25,0.75,0.583325,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25
Wade Baldwin,11.5714285714,1,76.0,202.0,5.42857142857,0.714285714286,0.571428571429,0.285714285714,0.142857142857,1.71428571429,3.0,2.0,0.442857142857,2.28571428571,1.42857142857,0.291157142857,0.714285714286,0.571428571429,0.380957142857,1.42857142857,0.857142857143,0.295914285714,0.142857142857,1.0
Walter Lemon,7.0,1,75.0,180.0,3.4,1.0,0.8,0.0,0.2,1.0,3.2,1.4,0.5,3.0,1.2,0.46666,0.2,0.2,0.2,0.6,0.4,0.3,0.0,0.4
Wayne Ellington,26.4805194805,5,76.0,200.0,11.2207792208,1.02597402597,0.675324675325,0.688311688312,0.103896103896,1.22077922078,9.09090909091,3.7012987013,0.365315584416,1.57142857143,0.753246753247,0.319912987013,7.51948051948,2.94805194805,0.361193506494,1.01298701299,0.87012987013,0.390693506494,0.298701298701,2.54545454545
Wayne Selden,19.8,5,78.0,232.0,9.28571428571,1.88571428571,1.54285714286,0.514285714286,0.142857142857,1.68571428571,7.68571428571,3.31428571429,0.376511428571,4.2,1.91428571429,0.380105714286,3.48571428571,1.4,0.337891428571,1.68571428571,1.25714285714,0.431631428571,0.457142857143,1.14285714286
Wes Johnson,20.1486486486,2,79.0,205.0,5.44594594595,0.824324324324,0.72972972973,1.04054054054,0.837837837838,1.97297297297,4.97297297297,2.02702702703,0.371368918919,2.58108108108,1.21621621622,0.388062162162,2.39189189189,0.810810810811,0.262016216216,0.783783783784,0.581081081081,0.231983783784,0.378378378378,2.52702702703
Wesley Iwundu,16.4193548387,2,79.0,205.0,3.6935483871,0.91935483871,0.483870967742,0.532258064516,0.193548387097,1.3064516129,3.51612903226,1.5,0.439706451613,2.77419354839,1.35483870968,0.461462903226,0.741935483871,0.145161290323,0.0833322580645,0.758064516129,0.548387096774,0.229838709677,0.58064516129,1.62903225806
Wesley Matthews,33.873015873,5,77.0,220.0,12.7301587302,2.73015873016,1.33333333333,1.20634920635,0.253968253968,2.22222222222,11.0634920635,4.49206349206,0.400625396825,4.68253968254,2.06349206349,0.435815873016,6.38095238095,2.42857142857,0.362377777778,1.60317460317,1.31746031746,0.430007936508,0.444444444444,2.69841269841
Will Barton,33.1111111111,4,77.0,175.0,15.6543209877,4.08641975309,1.83950617284,1.0,0.62962962963,2.06172839506,12.7037037037,5.74074074074,0.440919753086,7.48148148148,3.81481481481,0.501239506173,5.22222222222,1.92592592593,0.334518518519,2.79012345679,2.24691358025,0.611144444444,0.864197530864,4.18518518519
Willie Cauley-Stein,28.0410958904,3,84.0,240.0,12.7671232877,2.35616438356,1.49315068493,1.06849315068,0.904109589041,2.53424657534,10.5753424658,5.31506849315,0.49318630137,10.397260274,5.27397260274,0.497287671233,0.178082191781,0.041095890411,0.041095890411,3.38356164384,2.09589041096,0.545139726027,1.79452054795,5.19178082192
Willie Reed,10.1904761905,3,81.0,220.0,4.64285714286,0.238095238095,0.452380952381,0.214285714286,0.52380952381,1.33333333333,2.88095238095,1.92857142857,0.558845238095,2.83333333333,1.90476190476,0.561226190476,0.047619047619,0.0238095238095,0.0238095238095,1.30952380952,0.761904761905,0.240078571429,0.833333333333,2.07142857143
Willy Hernangómez,10.3125,3,82.0,249.0,5.125,0.6875,0.708333333333,0.375,0.333333333333,1.33333333333,3.4375,1.89583333333,0.47093125,3.1875,1.79166666667,0.470535416667,0.25,0.104166666667,0.09375,1.875,1.22916666667,0.367064583333,1.27083333333,2.54166666667
Wilson Chandler,31.5945945946,2,80.0,220.0,9.97297297297,2.16216216216,1.25675675676,0.581081081081,0.527027027027,2.10810810811,8.54054054054,3.7972972973,0.413091891892,5.21621621622,2.60810810811,0.470062162162,3.32432432432,1.18918918919,0.302445945946,1.54054054054,1.18918918919,0.430727027027,1.37837837838,4.01351351351
Xavier Munford,3.66666666667,1,75.0,180.0,0.5,0.666666666667,0.333333333333,0.166666666667,0.0,0.666666666667,1.0,0.166666666667,0.0833333333333,0.666666666667,0.166666666667,0.0833333333333,0.333333333333,0.0,0.0,0.333333333333,0.166666666667,0.0833333333333,0.166666666667,0.0
Xavier Rathan-Mayes,23.6,4,76.0,208.0,5.8,3.6,2.2,1.2,0.6,3.6,8.4,2.4,0.24666,5.6,2.2,0.35714,2.8,0.2,0.1,1.8,0.8,0.3,0.0,1.0
Xavier Silas,3.5,5,77.0,205.0,0.0,0.0,0.0,0.5,0.0,0.5,1.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Yogi Ferrell,27.8292682927,1,72.0,180.0,10.2195121951,2.4512195122,0.951219512195,0.792682926829,0.109756097561,1.86585365854,8.91463414634,3.79268292683,0.415019512195,4.53658536585,2.15853658537,0.450824390244,4.37804878049,1.63414634146,0.354381707317,1.25609756098,1.0,0.37571097561,0.317073170732,2.73170731707
Zach Collins,15.8333333333,3,84.0,230.0,4.42424242424,0.787878787879,0.893939393939,0.257575757576,0.469696969697,2.01515151515,4.39393939394,1.74242424242,0.35125,2.68181818182,1.21212121212,0.361710606061,1.71212121212,0.530303030303,0.251009090909,0.636363636364,0.409090909091,0.195707575758,0.681818181818,2.66666666667
Zach LaVine,27.2083333333,1,77.0,180.0,16.7083333333,3.0,1.79166666667,1.0,0.166666666667,2.29166666667,14.7916666667,5.66666666667,0.3765875,9.66666666667,3.91666666667,0.391779166667,5.125,1.75,0.332291666667,4.45833333333,3.625,0.785154166667,0.375,3.58333333333
Zach Randolph,25.5423728814,4,81.0,253.0,14.5254237288,2.15254237288,1.96610169492,0.71186440678,0.169491525424,2.01694915254,12.9322033898,6.1186440678,0.452977966102,10.4406779661,5.25423728814,0.486045762712,2.49152542373,0.864406779661,0.268818644068,1.81355932203,1.42372881356,0.524698305085,1.64406779661,5.08474576271
Zaza Pachulia,14.0724637681,3,83.0,240.0,5.40579710145,1.57971014493,1.07246376812,0.550724637681,0.246376811594,1.76811594203,3.8115942029,2.15942028986,0.543971014493,3.79710144928,2.15942028986,0.54517826087,0.0144927536232,0.0,0.0,1.34782608696,1.08695652174,0.397344927536,1.28985507246,3.34782608696
Zhou Qi,6.83333333333,4,86.0,219.0,1.22222222222,0.111111111111,0.555555555556,0.111111111111,0.777777777778,0.777777777778,1.77777777778,0.333333333333,0.1037,0.722222222222,0.222222222222,0.138888888889,1.05555555556,0.111111111111,0.0277777777778,0.666666666667,0.444444444444,0.222222222222,0.333333333333,0.888888888889
Álex Abrines,15.12,5,78.0,190.0,4.70666666667,0.373333333333,0.333333333333,0.506666666667,0.106666666667,1.65333333333,3.88,1.53333333333,0.341496,0.933333333333,0.413333333333,0.220444,2.94666666667,1.12,0.334950666667,0.613333333333,0.52,0.228889333333,0.346666666667,1.16
